TITLE = "Cylindrical Flow Velocity Data"
Variables="X","Y","Z","VX","VY", "VZ"
Zone I=    17, J=    17, K=     1, F=POINT
     0.125     0.000     0.500  -0.171746E-03   0.240644E-03   0.127353E-04
     0.188     0.000     0.500  -0.251152E-03   0.348448E-03   0.115736E-04
     0.250     0.000     0.500  -0.332944E-03   0.485846E-03   0.107641E-04
     0.313     0.000     0.500  -0.409472E-03   0.632236E-03   0.949378E-05
     0.375     0.000     0.500  -0.487638E-03   0.872528E-03   0.879249E-05
     0.438     0.000     0.500  -0.551205E-03   0.123437E-02   0.746932E-05
     0.500     0.000     0.500  -0.589121E-03   0.200495E-02   0.658481E-05
     0.563     0.000     0.500  -0.623009E-03   0.353566E-02   0.386470E-05
     0.625     0.000     0.500  -0.694097E-03   0.714360E-02   0.227888E-05
     0.688     0.000     0.500  -0.656905E-03   0.150023E-01  -0.528594E-05
     0.750     0.000     0.500  -0.340855E-03   0.339509E-01  -0.902774E-05
     0.813     0.000     0.500  -0.229793E-03   0.754439E-01  -0.231622E-04
     0.875     0.000     0.500  -0.136980E-02   0.175424      -0.196198E-04
     0.938     0.000     0.500   0.115991E-03   0.452751      -0.140915E-04
     1.000     0.000     0.500    0.00000        1.00000        0.00000    
     0.000     0.000     0.563    0.00000        0.00000       0.177907E-03
     0.063     0.000     0.563  -0.843101E-04   0.154482E-03   0.180903E-03
     0.125     0.000     0.563  -0.170551E-03   0.325441E-03   0.177337E-03
     0.188     0.000     0.563  -0.250268E-03   0.476133E-03   0.176285E-03
     0.250     0.000     0.563  -0.332314E-03   0.656903E-03   0.173071E-03
     0.313     0.000     0.563  -0.409522E-03   0.845230E-03   0.167985E-03
     0.375     0.000     0.563  -0.488315E-03   0.112297E-02   0.160353E-03
     0.438     0.000     0.563  -0.553574E-03   0.152570E-02   0.148919E-03
     0.500     0.000     0.563  -0.594671E-03   0.231484E-02   0.132025E-03
     0.563     0.000     0.563  -0.633985E-03   0.387848E-02   0.104891E-03
     0.625     0.000     0.563  -0.713876E-03   0.741891E-02   0.684838E-04
     0.688     0.000     0.563  -0.683533E-03   0.152840E-01   0.133124E-04
     0.750     0.000     0.563  -0.365074E-03   0.337554E-01  -0.522442E-04
     0.813     0.000     0.563  -0.235247E-03   0.759692E-01  -0.128041E-03
     0.875     0.000     0.563  -0.117852E-02   0.177367      -0.172932E-03
     0.938     0.000     0.563   0.148934E-03   0.453160      -0.147526E-03
     1.000     0.000     0.563    0.00000        1.00000        0.00000    
     0.000     0.000     0.625    0.00000        0.00000       0.341482E-03
