TITLE = "FLOW5 data"
Variables = "X","Y","P","U","V"
Zone N = 441, E = 800, DATAPACKING = POINT, ZONETYPE = FETRIANGLE
   0.300000       0.500000E-01   -48.8102      -0.192055E-01   0.248442E-02
   0.300000       0.100000       -48.7324      -0.362447E-01   0.903741E-02
   0.300000       0.150000       -48.7181      -0.516609E-01   0.188466E-01
   0.300000       0.200000       -48.7038      -0.660831E-01   0.311897E-01
   0.300000       0.250000       -48.7443      -0.799714E-01   0.460014E-01
   0.300000       0.300000       -48.7848      -0.935121E-01   0.629510E-01
   0.300000       0.350000       -48.8901      -0.106807       0.820213E-01
   0.300000       0.400000       -48.9955      -0.119455       0.102706    
   0.300000       0.450000       -49.1829      -0.130934       0.124645    
   0.300000       0.500000       -49.3702      -0.139985       0.146763    
   0.300000       0.550000       -49.6560      -0.144912       0.167823    
   0.300000       0.600000       -49.9419      -0.143055       0.185655    
   0.300000       0.650000       -50.3075      -0.130331       0.197495    
   0.300000       0.700000       -50.6732      -0.101697       0.199650    
   0.300000       0.750000       -50.9873      -0.471071E-01   0.188206    
   0.300000       0.800000       -51.3014       0.424206E-01   0.160387    
   0.300000       0.850000       -51.2642       0.184262       0.117355    
   0.300000       0.900000       -51.2271       0.389181       0.671276E-01
   0.300000       0.950000       -50.7304       0.662099       0.214876E-01
   0.300000        1.00000       -50.2337        1.00000       0.000000E+00
   0.350000       0.000000E+00   -48.7793       0.000000E+00  -0.174079E-22
   0.350000       0.500000E-01   -48.7331      -0.237304E-01   0.211956E-02
   0.350000       0.100000       -48.6553      -0.439258E-01   0.758024E-02
   0.350000       0.150000       -48.6487      -0.619311E-01   0.158300E-01
   0.350000       0.200000       -48.6344      -0.785734E-01   0.260377E-01
   0.350000       0.250000       -48.6583      -0.945230E-01   0.382414E-01
   0.350000       0.300000       -48.6987      -0.109933       0.520329E-01
   0.350000       0.350000       -48.7582      -0.124864       0.674552E-01
   0.350000       0.400000       -48.8636      -0.138710       0.839007E-01
   0.350000       0.450000       -48.9647      -0.150719       0.101154    
   0.350000       0.500000       -49.1520      -0.159170       0.117979    
   0.350000       0.550000       -49.2925      -0.162000       0.133605    
   0.350000       0.600000       -49.5783      -0.155702       0.145675    
   0.350000       0.650000       -49.7336      -0.135913       0.152608    
   0.350000       0.700000       -50.0992      -0.964265E-01   0.151037    
   0.350000       0.750000       -50.2005      -0.289969E-01   0.139285    
   0.350000       0.800000       -50.5146       0.752071E-01   0.115920    
   0.350000       0.850000       -50.4553       0.227147       0.824914E-01
   0.350000       0.900000       -50.4181       0.432503       0.463233E-01
   0.350000       0.950000       -50.1467       0.692769       0.143136E-01
   0.350000        1.00000       -49.6500        1.00000       0.000000E+00
   0.400000       0.000000E+00   -48.6707       0.000000E+00  -0.536061E-24
   0.400000       0.500000E-01   -48.6245      -0.271459E-01   0.151430E-02
   0.400000       0.100000       -48.5783      -0.499351E-01   0.545147E-02
   0.400000       0.150000       -48.5716      -0.698875E-01   0.113991E-01
   0.400000       0.200000       -48.5649      -0.882613E-01   0.186894E-01
   0.400000       0.250000       -48.5888      -0.105698       0.273555E-01
   0.400000       0.300000       -48.6127      -0.122492       0.370948E-01
   0.400000       0.350000       -48.6722      -0.138506       0.479060E-01
   0.400000       0.400000       -48.7317      -0.153149       0.593495E-01
   0.400000       0.450000       -48.8328      -0.165230       0.711705E-01
   0.400000       0.500000       -48.9338      -0.172979       0.825553E-01
   0.400000       0.550000       -49.0743      -0.173536       0.926810E-01
   0.400000       0.600000       -49.2147      -0.163514       0.100210    
   0.400000       0.650000       -49.3700      -0.137487       0.103542    
   0.400000       0.700000       -49.5253      -0.900626E-01   0.101115    
   0.400000       0.750000       -49.6265      -0.130608E-01   0.915584E-01
   0.400000       0.800000       -49.7277       0.100434       0.747947E-01
   0.400000       0.850000       -49.6685       0.257633       0.522703E-01
   0.400000       0.900000       -49.6092       0.462710       0.285689E-01
   0.400000       0.950000       -49.3378       0.712471       0.837410E-02
   0.400000        1.00000       -49.0664        1.00000       0.000000E+00
   0.450000       0.000000E+00   -48.5128       0.000000E+00   0.639389E-23
   0.450000       0.500000E-01   -48.5142      -0.294415E-01   0.798019E-03
   0.450000       0.100000       -48.4679      -0.537458E-01   0.278730E-02
   0.450000       0.150000       -48.4721      -0.749941E-01   0.597955E-02
   0.450000       0.200000       -48.4654      -0.943780E-01   0.972669E-02
   0.450000       0.250000       -48.4696      -0.112770       0.142794E-01
   0.450000       0.300000       -48.4935      -0.130341       0.192753E-01
   0.450000       0.350000       -48.5006      -0.147036       0.249269E-01
   0.450000       0.400000       -48.5601      -0.162027       0.307493E-01
   0.450000       0.450000       -48.5698      -0.174139       0.368850E-01
   0.450000       0.500000       -48.6708      -0.181189       0.425987E-01
   0.450000       0.550000       -48.6837      -0.180338       0.477570E-01
   0.450000       0.600000       -48.8241      -0.167609       0.513483E-01
   0.450000       0.650000       -48.8390      -0.137912       0.528242E-01
   0.450000       0.700000       -48.9943      -0.853475E-01   0.511936E-01
   0.450000       0.750000       -48.9910      -0.295687E-02   0.459486E-01
   0.450000       0.800000       -49.0923       0.115528       0.374507E-01
   0.450000       0.850000       -49.0657       0.275775       0.257705E-01
   0.450000       0.900000       -49.0065       0.479346       0.144464E-01
   0.450000       0.950000       -48.9928       0.723804       0.402277E-02
   0.450000        1.00000       -48.7213        1.00000       0.000000E+00
   0.500000       0.000000E+00   -48.3549       0.000000E+00   0.128047E-24
   0.500000       0.500000E-01   -48.3563      -0.301683E-01   0.126177E-04
   0.500000       0.100000       -48.3576      -0.550926E-01  -0.205173E-04
   0.500000       0.150000       -48.3618      -0.767144E-01   0.903939E-04
   0.500000       0.200000       -48.3659      -0.965012E-01   0.673099E-04
   0.500000       0.250000       -48.3701      -0.115182       0.140150E-03
   0.500000       0.300000       -48.3742      -0.133088       0.150759E-03
   0.500000       0.350000       -48.3814      -0.149976       0.294372E-03
   0.500000       0.400000       -48.3885      -0.165178       0.355132E-03
   0.500000       0.450000       -48.3981      -0.177208       0.572877E-03
   0.500000       0.500000       -48.4078      -0.184111       0.731096E-03
   0.500000       0.550000       -48.4207      -0.182614       0.991329E-03
   0.500000       0.600000       -48.4335      -0.169073       0.113864E-02
   0.500000       0.650000       -48.4484      -0.138046       0.131210E-02
   0.500000       0.700000       -48.4633      -0.837600E-01   0.128592E-02
   0.500000       0.750000       -48.4601       0.442248E-03   0.113782E-02
   0.500000       0.800000       -48.4568       0.120948       0.118773E-02
   0.500000       0.850000       -48.4303       0.281947       0.687856E-03
   0.500000       0.900000       -48.4037       0.485672       0.907125E-03
   0.500000       0.950000       -48.3900       0.727512       0.244444E-03
   0.500000        1.00000       -48.3763        1.00000       0.000000E+00
   0.550000       0.000000E+00   -48.1982       0.000000E+00  -0.238166E-22
   0.550000       0.500000E-01   -48.2468      -0.294534E-01  -0.794576E-03
   0.550000       0.100000       -48.2482      -0.537531E-01  -0.294557E-02
   0.550000       0.150000       -48.2621      -0.750177E-01  -0.584886E-02
   0.550000       0.200000       -48.2662      -0.944291E-01  -0.970440E-02
   0.550000       0.250000       -48.2495      -0.112865      -0.140596E-01
   0.550000       0.300000       -48.2537      -0.130499      -0.191072E-01
   0.550000       0.350000       -48.2072      -0.147264      -0.244205E-01
   0.550000       0.400000       -48.2143      -0.162341      -0.302107E-01
   0.550000       0.450000       -48.1341      -0.174513      -0.358319E-01
   0.550000       0.500000       -48.1438      -0.181602      -0.413188E-01
   0.550000       0.550000       -48.0352      -0.180726      -0.458707E-01
   0.550000       0.600000       -48.0481      -0.167910      -0.492999E-01
   0.550000       0.650000       -47.9084      -0.138178      -0.503871E-01
   0.550000       0.700000       -47.9233      -0.853794E-01  -0.486216E-01
   0.550000       0.750000       -47.8012      -0.270923E-02  -0.437094E-01
   0.550000       0.800000       -47.7979       0.116039      -0.346534E-01
   0.550000       0.850000       -47.8233       0.276465      -0.241264E-01
   0.550000       0.900000       -47.7967       0.480175      -0.118928E-01
   0.550000       0.950000       -48.0394       0.724325      -0.339617E-02
   0.550000        1.00000       -48.0257        1.00000       0.000000E+00
   0.600000       0.000000E+00   -48.0415       0.000000E+00   0.545989E-22
   0.600000       0.500000E-01   -48.0901      -0.272395E-01  -0.149374E-02
   0.600000       0.100000       -48.1387      -0.499784E-01  -0.549362E-02
   0.600000       0.150000       -48.1526      -0.699531E-01  -0.112663E-01
   0.600000       0.200000       -48.1666      -0.883579E-01  -0.186160E-01
   0.600000       0.250000       -48.1498      -0.105859      -0.271726E-01
   0.600000       0.300000       -48.1331      -0.122766      -0.369158E-01
   0.600000       0.350000       -48.0866      -0.138894      -0.474929E-01
   0.600000       0.400000       -48.0402      -0.153727      -0.588696E-01
   0.600000       0.450000       -47.9600      -0.165978      -0.702885E-01
   0.600000       0.500000       -47.8798      -0.173894      -0.814461E-01
   0.600000       0.550000       -47.7712      -0.174587      -0.910379E-01
   0.600000       0.600000       -47.6626      -0.164455      -0.984835E-01
   0.600000       0.650000       -47.5230      -0.138333      -0.101466    
   0.600000       0.700000       -47.3833      -0.900124E-01  -0.987850E-01
   0.600000       0.750000       -47.2612      -0.121848E-01  -0.895795E-01
   0.600000       0.800000       -47.1390       0.102106      -0.727486E-01
   0.600000       0.850000       -47.1644       0.258961      -0.509876E-01
   0.600000       0.900000       -47.1898       0.464195      -0.266985E-01
   0.600000       0.950000       -47.4325       0.713345      -0.778898E-02
   0.600000        1.00000       -47.6752        1.00000       0.000000E+00
   0.650000       0.000000E+00   -47.9363       0.000000E+00  -0.764738E-23
   0.650000       0.500000E-01   -48.0156      -0.237485E-01  -0.211539E-02
   0.650000       0.100000       -48.0642      -0.439185E-01  -0.769925E-02
   0.650000       0.150000       -48.0820      -0.619666E-01  -0.157809E-01
   0.650000       0.200000       -48.0959      -0.786869E-01  -0.261005E-01
   0.650000       0.250000       -48.0602      -0.947406E-01  -0.381818E-01
   0.650000       0.300000       -48.0435      -0.110307      -0.520635E-01
   0.650000       0.350000       -47.9496      -0.125415      -0.672596E-01
   0.650000       0.400000       -47.9031      -0.139512      -0.838203E-01
   0.650000       0.450000       -47.7318      -0.151778      -0.100677    
   0.650000       0.500000       -47.6516      -0.160464      -0.117496    
   0.650000       0.550000       -47.3952      -0.163370      -0.132497    
   0.650000       0.600000       -47.2867      -0.156938      -0.144706    
   0.650000       0.650000       -46.9394      -0.136659      -0.150880    
   0.650000       0.700000       -46.7997      -0.960669E-01  -0.148605    
   0.650000       0.750000       -46.5461      -0.271713E-01  -0.136999    
   0.650000       0.800000       -46.4240       0.782742E-01  -0.114383    
   0.650000       0.850000       -46.3502       0.229159      -0.820733E-01
   0.650000       0.900000       -46.3756       0.434162      -0.434251E-01
   0.650000       0.950000       -46.8353       0.694228      -0.133980E-01
   0.650000        1.00000       -47.0780        1.00000       0.000000E+00
   0.700000       0.000000E+00   -47.8311       0.000000E+00  -0.151006E-22
   0.700000       0.500000E-01   -47.9104      -0.193477E-01  -0.246580E-02
   0.700000       0.100000       -47.9897      -0.362651E-01  -0.905950E-02
   0.700000       0.150000       -48.0075      -0.516954E-01  -0.188320E-01
   0.700000       0.200000       -48.0253      -0.661728E-01  -0.312408E-01
   0.700000       0.250000       -47.9896      -0.801348E-01  -0.460126E-01
   0.700000       0.300000       -47.9539      -0.938673E-01  -0.630206E-01
   0.700000       0.350000       -47.8600      -0.107333      -0.819920E-01
   0.700000       0.400000       -47.7660      -0.120333      -0.102807    
   0.700000       0.450000       -47.5947      -0.132103      -0.124528    
   0.700000       0.500000       -47.4235      -0.141497      -0.146592    
   0.700000       0.550000       -47.1671      -0.146509      -0.167223    
   0.700000       0.600000       -46.9107      -0.144633      -0.185145    
   0.700000       0.650000       -46.5634      -0.131543      -0.196228    
   0.700000       0.700000       -46.2161      -0.101600      -0.197724    
   0.700000       0.750000       -45.9625      -0.468114E-01  -0.186098    
   0.700000       0.800000       -45.7090       0.439522E-01  -0.161135    
   0.700000       0.850000       -45.6352       0.182267      -0.118827    
   0.700000       0.900000       -45.5613       0.388457      -0.641543E-01
   0.700000       0.950000       -46.0211       0.663771      -0.201313E-01
   0.700000        1.00000       -46.4809        1.00000       0.000000E+00
   0.750000       0.000000E+00   -47.8147       0.000000E+00   0.110195E-22
   0.750000       0.500000E-01   -47.8929      -0.143116E-01  -0.265322E-02
   0.750000       0.100000       -47.9722      -0.275968E-01  -0.962753E-02
   0.750000       0.150000       -47.9879      -0.400394E-01  -0.201171E-01
   0.750000       0.200000       -48.0056      -0.518537E-01  -0.335671E-01
   0.750000       0.250000       -47.9614      -0.633205E-01  -0.497595E-01
   0.750000       0.300000       -47.9257      -0.746583E-01  -0.687005E-01
   0.750000       0.350000       -47.7995      -0.860190E-01  -0.900329E-01
   0.750000       0.400000       -47.7056      -0.972119E-01  -0.113897    
   0.750000       0.450000       -47.4556      -0.107978      -0.139197    
   0.750000       0.500000       -47.2843      -0.117346      -0.165619    
   0.750000       0.550000       -46.8959      -0.124180      -0.191443    
   0.750000       0.600000       -46.6395      -0.126294      -0.215681    
   0.750000       0.650000       -46.0363      -0.120966      -0.233457    
   0.750000       0.700000       -45.6891      -0.102380      -0.241967    
   0.750000       0.750000       -44.9682      -0.636137E-01  -0.235909    
   0.750000       0.800000       -44.7146       0.828747E-02  -0.213895    
   0.750000       0.850000       -43.7931       0.129940      -0.164908    
   0.750000       0.900000       -43.7193       0.327015      -0.874348E-01
   0.750000       0.950000       -44.8457       0.620476      -0.262399E-01
   0.750000        1.00000       -45.3055        1.00000       0.000000E+00
   0.800000       0.000000E+00   -47.7984       0.000000E+00  -0.334500E-22
   0.800000       0.500000E-01   -47.8765      -0.945683E-02  -0.245595E-02
   0.800000       0.100000       -47.9547      -0.189009E-01  -0.905001E-02
   0.800000       0.150000       -47.9703      -0.280942E-01  -0.192653E-01
   0.800000       0.200000       -47.9860      -0.369189E-01  -0.324636E-01
   0.800000       0.250000       -47.9418      -0.454671E-01  -0.487150E-01
   0.800000       0.300000       -47.8976      -0.540536E-01  -0.678640E-01
   0.800000       0.350000       -47.7713      -0.627027E-01  -0.899221E-01
   0.800000       0.400000       -47.6451      -0.715517E-01  -0.114783    
   0.800000       0.450000       -47.3951      -0.803269E-01  -0.141986    
   0.800000       0.500000       -47.1451      -0.888557E-01  -0.170963    
   0.800000       0.550000       -46.7567      -0.964176E-01  -0.200784    
   0.800000       0.600000       -46.3683      -0.101986      -0.230805    
   0.800000       0.650000       -45.7652      -0.103888      -0.255845    
   0.800000       0.700000       -45.1620      -0.973183E-01  -0.273847    
   0.800000       0.750000       -44.4411      -0.760878E-01  -0.277335    
   0.800000       0.800000       -43.7203      -0.283217E-01  -0.264569    
   0.800000       0.850000       -42.7988       0.713775E-01  -0.215517    
   0.800000       0.900000       -41.8773       0.259227      -0.121589    
   0.800000       0.950000       -43.0037       0.564602      -0.372794E-01
   0.800000        1.00000       -44.1301        1.00000       0.000000E+00
   0.850000       0.000000E+00   -47.8661       0.000000E+00  -0.100371E-22
   0.850000       0.500000E-01   -47.9071      -0.497244E-02  -0.202768E-02
   0.850000       0.100000       -47.9853      -0.110703E-01  -0.738292E-02
   0.850000       0.150000       -48.0093      -0.170622E-01  -0.162031E-01
   0.850000       0.200000       -48.0250      -0.228722E-01  -0.278959E-01
   0.850000       0.250000       -47.9964      -0.284697E-01  -0.425258E-01
   0.850000       0.300000       -47.9522      -0.340930E-01  -0.601549E-01
   0.850000       0.350000       -47.8262      -0.398901E-01  -0.806019E-01
   0.850000       0.400000       -47.7000      -0.459251E-01  -0.104143    
   0.850000       0.450000       -47.4254      -0.522228E-01  -0.130310    
   0.850000       0.500000       -47.1754      -0.587171E-01  -0.159283    
   0.850000       0.550000       -46.6834      -0.654132E-01  -0.190187    
   0.850000       0.600000       -46.2950      -0.715944E-01  -0.223925    
   0.850000       0.650000       -45.3093      -0.772352E-01  -0.254747    
   0.850000       0.700000       -44.7061      -0.788050E-01  -0.281562    
   0.850000       0.750000       -43.2715      -0.731266E-01  -0.298896    
   0.850000       0.800000       -42.5506      -0.500061E-01  -0.303671    
   0.850000       0.850000       -40.2639       0.111664E-01  -0.265849    
   0.850000       0.900000       -39.3424       0.161126      -0.167305    
   0.850000       0.950000       -40.9549       0.473160      -0.582515E-01
   0.850000        1.00000       -42.0813        1.00000       0.000000E+00
   0.900000       0.000000E+00   -47.9338       0.000000E+00   0.573635E-22
   0.900000       0.500000E-01   -47.9748      -0.182032E-02  -0.125242E-02
   0.900000       0.100000       -48.0159      -0.487769E-02  -0.480344E-02
   0.900000       0.150000       -48.0399      -0.795579E-02  -0.112557E-01
   0.900000       0.200000       -48.0639      -0.109940E-01  -0.200558E-01
   0.900000       0.250000       -48.0353      -0.137963E-01  -0.314971E-01
   0.900000       0.300000       -48.0067      -0.167029E-01  -0.453359E-01
   0.900000       0.350000       -47.8808      -0.195952E-01  -0.618252E-01
   0.900000       0.400000       -47.7549      -0.228037E-01  -0.807682E-01
   0.900000       0.450000       -47.4803      -0.260793E-01  -0.102587    
   0.900000       0.500000       -47.2056      -0.299255E-01  -0.126950    
   0.900000       0.550000       -46.7137      -0.338872E-01  -0.154518    
   0.900000       0.600000       -46.2217      -0.381318E-01  -0.185322    
   0.900000       0.650000       -45.2360      -0.414836E-01  -0.217636    
   0.900000       0.700000       -44.2503      -0.449163E-01  -0.247577    
   0.900000       0.750000       -42.8156      -0.471337E-01  -0.278892    
   0.900000       0.800000       -41.3809      -0.517164E-01  -0.310274    
   0.900000       0.850000       -39.0942      -0.465934E-01  -0.297630    
   0.900000       0.900000       -36.8075       0.256247E-01  -0.242350    
   0.900000       0.950000       -38.4200       0.276851      -0.976793E-01
   0.900000        1.00000       -40.0325        1.00000       0.000000E+00
   0.950000       0.000000E+00   -47.9755       0.000000E+00   0.000000E+00
   0.950000       0.500000E-01   -48.0192      -0.232221E-03  -0.232221E-03
   0.950000       0.100000       -48.0603      -0.126040E-02  -0.179578E-02
   0.950000       0.150000       -48.1397      -0.214921E-02  -0.515899E-02
   0.950000       0.200000       -48.1637      -0.298264E-02  -0.101695E-01
   0.950000       0.250000       -48.1864      -0.377405E-02  -0.166296E-01
   0.950000       0.300000       -48.1578      -0.458699E-02  -0.247026E-01
   0.950000       0.350000       -48.0834      -0.542394E-02  -0.342648E-01
   0.950000       0.400000       -47.9575      -0.635666E-02  -0.455160E-01
   0.950000       0.450000       -47.7435      -0.733209E-02  -0.585159E-01
   0.950000       0.500000       -47.4689      -0.854079E-02  -0.737253E-01
   0.950000       0.550000       -47.0022      -0.100678E-01  -0.908674E-01
   0.950000       0.600000       -46.5102      -0.116373E-01  -0.111219    
   0.950000       0.650000       -45.5927      -0.127763E-01  -0.133380    
   0.950000       0.700000       -44.6069      -0.141182E-01  -0.157001    
   0.950000       0.750000       -43.1838      -0.166158E-01  -0.186710    
   0.950000       0.800000       -41.7492      -0.233194E-01  -0.239254    
   0.950000       0.850000       -35.1151      -0.432214E-01  -0.258066    
   0.950000       0.900000       -32.8284      -0.126323E-01  -0.272404    
   0.950000       0.950000       -18.4038       0.167774      -0.172222    
   0.950000        1.00000       -20.0163        1.00000       0.000000E+00
